id,nome,time_atual_id,posicao,numero_camisa,nacionalidade,nascimento,altura,pe_preferido,foto_url,sofascore_id,ativo,created_at,updated_at
243,Lyanco,7,D,,,,,,,797893,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
244,Iván Román,7,D,,,,,,,1464929,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
245,Junior Alonso,7,D,,,,,,,333275,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
246,Caio Paulista,7,D,,,,,,,931591,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
247,Renzo Saravia,7,D,,,,,,,315916,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
248,Ruan,7,D,,,,,,,914487,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
249,Natanael,7,D,,,,,,,1046805,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
250,Vitor Hugo,7,D,,,,,,,794838,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
251,Vitor Fernandes Chaves Teixeira,7,D,,,,,,,1829020,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
252,Pedro Tocantins,7,D,,,,,,,2270350,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
253,Everson,7,G,,,,,,,870748,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
254,Gabriel Delfim,7,G,,,,,,,1117032,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
255,Robert Alves,7,G,,,,,,,1633621,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
256,Gabriel Atila,7,G,,,,,,,1199469,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
257,Germán Cano,8,F,,,,,,,33238,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
258,John Kennedy,8,F,,,,,,,1087399,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
259,Everaldo,8,F,,,,,,,386212,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
260,Joaquín Lavega,8,F,,,,,,,1122737,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
261,Yeferson Soteldo,8,M,,,,,,,789960,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
262,Matheus Martinelli,8,M,,,,,,,1067671,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
263,Ganso,8,M,,,,,,,116853,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
264,Kevin Serna,8,M,,,,,,,981374,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
265,Hércules,8,M,,,,,,,1104068,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
266,Agustín Canobbio,8,M,,,,,,,846413,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
267,Luciano Acosta,8,M,,,,,,,548030,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
268,Keno,8,M,,,,,,,787607,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
269,Facundo Bernal,8,M,,,,,,,1177404,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
270,Nonato,8,M,,,,,,,922566,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
271,Lima,8,M,,,,,,,807850,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
272,Ruben Lezcano,8,M,,,,,,,1393308,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
273,Otávio,8,M,,,,,,,552686,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
274,Riquelme Felipe,8,M,,,,,,,1884803,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
275,Santiago Moreno,8,M,,,,,,,100203,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
276,Wallace Davi,8,M,,,,,,,1884816,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
277,Thiago Silva,8,D,,,,,,,33541,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
278,Ignácio,8,D,,,,,,,958382,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
279,Gabriel Fuentes,8,D,,,,,,,927551,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
280,Samuel Xavier,8,D,,,,,,,795773,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
281,Renê,8,D,,,,,,,243113,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
282,Juan Freytes,8,D,,,,,,,962187,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
283,Guga,8,D,,,,,,,928134,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
284,Thiago Santos,8,D,,,,,,,378590,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
285,Igor Rabello,8,D,,,,,,,753662,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
286,Manoel,8,D,,,,,,,84845,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
287,Leonardo de Oliveira Jance,8,D,,,,,,,1631686,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
288,Fábio,8,G,,,,,,,17785,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
289,Marcelo Pitaluga,8,G,,,,,,,1093974,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
290,Vitor Eudes,8,G,,,,,,,927666,t,2025-12-07 02:12:03.114991,2025-12-07 02:12:03.114991
291,Germán Cano,9,F,,,,,,,33238,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
292,John Kennedy,9,F,,,,,,,1087399,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
293,Everaldo,9,F,,,,,,,386212,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
294,Joaquín Lavega,9,F,,,,,,,1122737,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
295,Yeferson Soteldo,9,M,,,,,,,789960,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
296,Matheus Martinelli,9,M,,,,,,,1067671,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
297,Ganso,9,M,,,,,,,116853,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
298,Kevin Serna,9,M,,,,,,,981374,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
299,Hércules,9,M,,,,,,,1104068,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
300,Agustín Canobbio,9,M,,,,,,,846413,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
301,Luciano Acosta,9,M,,,,,,,548030,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
302,Keno,9,M,,,,,,,787607,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
303,Facundo Bernal,9,M,,,,,,,1177404,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
304,Nonato,9,M,,,,,,,922566,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
305,Lima,9,M,,,,,,,807850,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
306,Ruben Lezcano,9,M,,,,,,,1393308,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
307,Otávio,9,M,,,,,,,552686,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
308,Riquelme Felipe,9,M,,,,,,,1884803,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
309,Santiago Moreno,9,M,,,,,,,100203,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
310,Wallace Davi,9,M,,,,,,,1884816,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
311,Thiago Silva,9,D,,,,,,,33541,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
312,Ignácio,9,D,,,,,,,958382,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
313,Gabriel Fuentes,9,D,,,,,,,927551,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
314,Samuel Xavier,9,D,,,,,,,795773,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
315,Renê,9,D,,,,,,,243113,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
316,Juan Freytes,9,D,,,,,,,962187,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
317,Guga,9,D,,,,,,,928134,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
318,Thiago Santos,9,D,,,,,,,378590,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
319,Igor Rabello,9,D,,,,,,,753662,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
320,Manoel,9,D,,,,,,,84845,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
321,Leonardo de Oliveira Jance,9,D,,,,,,,1631686,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
322,Fábio,9,G,,,,,,,17785,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
323,Marcelo Pitaluga,9,G,,,,,,,1093974,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
324,Vitor Eudes,9,G,,,,,,,927666,t,2025-12-07 02:12:03.827727,2025-12-07 02:12:03.827727
325,Joaquín Correa,10,F,,,,,,,249929,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
326,Arthur Cabral,10,F,,,,,,,870762,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
327,Matheus Martins,10,F,,,,,,,1106779,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
328,Gonzalo Mastriani,10,F,,,,,,,345847,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
329,Chris Ramos,10,F,,,,,,,914819,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
330,Nathan Fernandes,10,F,,,,,,,1494695,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
331,Jefferson Savarino,10,M,,,,,,,874739,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
332,Danilo,10,M,,,,,,,1064039,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
333,Álvaro Montoro,10,M,,,,,,,1650770,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
334,Allan,10,M,,,,,,,158277,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
335,Artur,10,M,,,,,,,841128,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
336,Marlon Freitas,10,M,,,,,,,840202,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
337,Jordan Barrera,10,M,,,,,,,1899902,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
338,Santiago Rodríguez,10,M,,,,,,,975216,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
339,Jeffinho,10,M,,,,,,,1016948,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
340,Newton,10,M,,,,,,,1463909,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
341,Diego Hernández,10,M,,,,,,,1086482,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
342,Alex Telles,10,D,,,,,,,312110,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
343,Vitinho,10,D,,,,,,,914477,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
344,Bastos,10,D,,,,,,,215956,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
345,Alexander Barboza,10,D,,,,,,,801044,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
346,Cuiabano,10,D,,,,,,,1160554,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
347,Mateo Ponte,10,D,,,,,,,1099163,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
348,Marçal,10,D,,,,,,,143593,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
349,David Ricardo,10,D,,,,,,,1186587,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
350,Kaio Pantaleão,10,D,,,,,,,990193,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
351,Philipe Sampaio,10,D,,,,,,,588996,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
352,Gabriel Bahia,10,D,,,,,,,1487513,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
353,Gabriel Da Silva Abdias,10,D,,,,,,,2084595,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
354,Gabriel Justino,10,D,,,,,,,1631268,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
355,Neto,10,G,,,,,,,84844,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
356,Léo Linck,10,G,,,,,,,1119887,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
357,Cristhian Loor,10,G,,,,,,,1470452,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
358,Raúl,10,G,,,,,,,866736,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
359,Rhyan,10,G,,,,,,,1819829,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
360,Cleber Lucas,10,G,,,,,,,2358135,t,2025-12-07 02:12:04.32611,2025-12-07 02:12:04.32611
361,Willian,11,F,,,,,,,31417,t,2025-12-07 02:12:08.264758,2025-12-07 02:12:08.264758
362,Martin Braithwaite,11,F,,,,,,,66471,t,2025-12-07 02:12:08.264758,2025-12-07 02:12:08.264758
363,Carlos Vinícius,11,F,,,,,,,891920,t,2025-12-07 02:12:08.264758,2025-12-07 02:12:08.264758
364,André Henrique,11,F,,,,,,,1463912,t,2025-12-07 02:12:08.264758,2025-12-07 02:12:08.264758
365,Arthur,11,M,,,,,,,794927,t,2025-12-07 02:12:08.264758,2025-12-07 02:12:08.264758
366,Gabriel Mec,11,M,,,,,,,1895377,t,2025-12-07 02:12:08.264758,2025-12-07 02:12:08.264758
367,Alexander Aravena,11,M,,,,,,,1000502,t,2025-12-07 02:12:08.264758,2025-12-07 02:12:08.264758
